datetime,open,high,low,close,tick_volume,spread,TARGET,fractals_high,fractals_low,RSI_14,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,MOM_14,CCI_14_0.015,EMA_4_ema4o,EMA_5_ema5c,TARGET_BUY,TARGET_SELL
2021-09-09 11:00:00,1792.28,1795.32,1792.07,1794.69,3435,140,0.0,False,False,54.99840883790025,88.60638353116086,67.82429588360681,2.450000000000045,238.86793156842492,1789.8642853041608,1791.3423359485532,0.0,0.0
2021-08-23 20:00:00,1803.09,1804.43,1802.55,1804.26,1888,140,0.0,False,False,76.63725445180731,89.51521819617436,94.512115822911,17.36999999999989,93.67126836675196,1802.3789876015264,1802.420630598372,0.0,0.0
2021-07-05 03:00:00,1786.26,1786.26,1784.4,1785.938,2297,140,1.0,False,True,56.95452267574061,12.56150690960699,19.900224013263163,4.158000000000129,-17.593263685208136,1786.4147733300686,1786.2809987756402,1.0,0.0
2021-09-23 03:00:00,1766.93,1767.61,1764.25,1765.75,2062,140,0.0,False,False,36.56521396312177,5.926075179425136,9.354247928703582,-10.589999999999918,-128.54104870511233,1768.2702977202114,1767.7424827683506,0.0,0.0
2021-05-27 17:00:00,1891.73,1895.12,1888.38,1889.55,10544,140,0.0,False,False,36.38358944833126,14.684761016196244,16.16941993815359,-4.980000000000018,-161.23669612041937,1894.6377351116184,1893.2069406682483,0.0,0.0
2021-08-30 22:00:00,1810.9,1811.17,1810.09,1810.56,1533,140,-1.0,True,False,47.7271031816262,8.970862795525603,6.319154632514084,-4.460000000000036,-78.20444500172019,1810.8543247872797,1810.9147384745452,0.0,-1.0
2021-04-19 10:00:00,1779.91,1787.16,1777.65,1786.93,8119,140,0.0,False,False,67.62647305950603,51.42850329364018,30.73066558314565,7.019999999999982,282.3787904376442,1778.622446652928,1781.2919515623355,0.0,0.0
2021-07-22 02:00:00,1803.7,1803.83,1802.13,1802.63,662,140,0.0,False,False,43.72308514128244,88.94193835388471,81.64307428734207,-4.679999999999836,-0.2511323377813388,1803.415607207055,1803.1804678650024,0.0,0.0
2021-10-11 16:00:00,1750.8,1759.1,1750.1,1757.68,6771,140,1.0,False,True,51.58645377916788,45.657123861567634,31.865525488766995,3.769999999999982,-7.22454165910878,1753.083922718764,1754.8186285701863,1.0,0.0
2021-08-10 16:00:00,1727.59,1729.816,1720.97,1721.9,8894,140,0.0,False,False,33.6642587952561,17.573954955984274,27.228556928787903,-9.529999999999973,-200.4055713921433,1730.214613276521,1727.7207816757234,0.0,0.0
2021-11-10 22:00:00,1847.05,1852.72,1845.31,1852.57,3963,140,-1.0,True,False,65.58752588601035,45.15313812029694,47.41355501304432,26.220000000000027,55.68233633698815,1848.091065179673,1849.4060479285024,0.0,-1.0
2021-08-23 18:00:00,1804.17,1804.74,1801.43,1804.59,4336,140,0.0,False,False,80.24195937100231,99.99999999999982,99.99999999999994,19.029999999999973,145.00013039807263,1800.1149655597956,1800.726418846336,0.0,0.0
2021-07-15 22:00:00,1828.811,1830.21,1827.64,1828.4,5008,140,0.0,False,False,55.8426452153746,48.17750552003523,44.85644096678343,-0.5399999999999636,28.60798957678977,1827.77947396061,1827.790777150788,0.0,0.0
2021-11-30 18:00:00,1784.49,1784.69,1770.74,1774.21,10810,140,0.0,False,False,34.337224518779735,33.33333333333315,57.96628185717742,-14.3599999999999,-317.836497901294,1792.3156788255317,1786.5739187312904,0.0,0.0
2021-11-04 06:00:00,1775.03,1775.66,1774.58,1774.62,1131,140,0.0,False,False,46.88646114940242,91.56496136139776,92.85011222926084,7.549999999999954,58.23637313450793,1775.2444481025384,1774.9100025405196,0.0,0.0
2021-07-01 18:00:00,1774.24,1775.416,1768.273,1770.95,8735,140,1.0,False,True,47.612014027747726,33.3333333333333,59.24407143576752,-0.4400000000000545,-207.6142190737284,1776.5188504463083,1774.6892330393807,1.0,0.0
2021-09-30 15:00:00,1725.94,1737.8,1725.18,1737.05,6821,140,0.0,False,False,57.32567695478766,43.01409071852601,41.298047000157375,9.61999999999989,98.87992291942308,1727.2020274150093,1730.7999715189394,0.0,0.0
2021-06-23 08:00:00,1781.93,1782.47,1777.52,1781.4,3413,140,1.0,False,True,52.40995718026559,82.74721096210435,88.7468632372869,1.5800000000001546,55.43802642127784,1781.232054514267,1781.1116152766615,1.0,0.0
2021-11-11 18:00:00,1861.62,1862.97,1859.7,1862.07,2978,140,0.0,False,False,62.25428436965893,39.37592732941338,47.83113222919789,17.919999999999845,54.27260309003485,1861.1782628104825,1861.3728420064415,0.0,0.0
2021-04-07 04:00:00,1741.01,1741.65,1737.06,1737.21,5257,140,0.0,False,False,49.56389125328866,24.96392359880583,42.93167404485729,4.4500000000000455,-77.26193234475625,1742.2033305123516,1740.6131999794045,0.0,0.0
2021-05-07 10:00:00,1817.85,1821.42,1817.63,1819.04,6259,140,0.0,False,False,73.01523626673244,6.013106143272101,15.525294238847287,3.289999999999964,94.47639413132924,1818.080101965397,1818.293926630237,0.0,0.0
2021-11-26 10:00:00,1807.99,1808.95,1797.78,1802.87,7829,140,0.0,False,False,65.03820165710349,87.48019297948211,95.7583027620488,11.699999999999818,124.84480965963525,1802.0878679156956,1801.6383064346296,0.0,0.0
2021-12-08 20:00:00,1784.3,1785.44,1783.63,1784.48,2641,140,0.0,False,False,48.88897073433267,24.600071627155444,16.305113762164954,-4.7999999999999545,-39.0639159869913,1783.4985882042208,1783.936648888124,0.0,0.0
2021-05-17 02:00:00,1845.519,1847.799,1844.73,1847.1,1803,140,0.0,False,False,76.91825962928942,98.7330718680788,98.7330718680788,12.309999999999944,154.16536017305785,1843.7749262733005,1844.3264780939844,0.0,0.0
2021-05-05 06:00:00,1781.14,1783.29,1780.54,1782.63,1858,140,-1.0,True,False,50.83711304486267,34.54904934638506,26.13154959357597,-5.659999999999855,20.60445260274651,1779.7659767702426,1780.64672769327,0.0,-1.0
2021-08-03 07:00:00,1810.78,1812.43,1810.66,1811.9,2794,150,0.0,False,False,46.76983950853724,28.06243525207697,37.39208084659799,3.090000000000145,-74.47732050347699,1811.4094323622023,1811.7175483842,0.0,0.0
2021-03-16 11:00:00,1732.32,1733.19,1730.2,1731.12,5848,140,0.0,False,False,52.81928218554961,12.7139427569578,18.45977446968787,2.3599999999999,-16.591610338551092,1732.029615600106,1731.7761349402035,0.0,0.0
2021-06-01 13:00:00,1905.5,1908.12,1904.42,1906.26,4628,140,1.0,False,True,46.782248878294055,9.78194159651855,29.699739809853444,1.150000000000091,-102.19993611271686,1909.5670079412776,1908.7337331136637,1.0,0.0
2021-03-11 11:00:00,1738.92,1739.79,1733.38,1733.67,6322,140,-1.0,True,False,64.04829303630544,45.12084163664605,56.20979027615149,10.310000000000173,86.23355651531972,1736.0380192331122,1734.7575079019673,0.0,-1.0
2021-07-30 03:00:00,1830.19,1830.21,1827.02,1827.33,2473,140,0.0,False,False,62.42958934386246,15.293726627311829,22.4761513836427,5.759999999999991,1.8513083480325343,1829.547152968472,1828.7350329888093,0.0,0.0
2021-03-03 15:00:00,1726.01,1726.01,1708.378,1712.32,13890,140,0.0,False,False,29.33537727970852,6.917373078532801,5.526801486734015,-24.15000000000009,-213.05972159495087,1726.4533590747774,1722.0552490006585,0.0,0.0
2021-11-05 14:00:00,1793.82,1797.35,1785.06,1790.95,9084,140,1.0,False,True,49.69219667024258,-1.6579330501069006e-13,11.319298405267268,-0.3999999999998636,-137.22010984368345,1794.5816479601947,1793.451138239368,1.0,0.0
2021-10-22 19:00:00,1785.81,1798.52,1784.42,1797.3,7614,140,0.0,False,False,54.88103852820804,42.09386014475529,69.5868422704739,10.649999999999864,-11.951291608046352,1797.8011437003076,1797.8019524476706,0.0,0.0
2021-11-15 09:00:00,1857.23,1862.21,1856.27,1860.86,3481,140,1.0,False,True,52.50269038613303,18.1118949969639,14.047219913150911,-2.700000000000045,-50.03781655060886,1858.4259301813397,1859.4457976905585,1.0,0.0
2021-03-15 06:00:00,1727.75,1727.87,1725.71,1726.73,2901,140,0.0,False,False,58.67667001220166,82.13857899396372,87.74630734135172,20.569999999999936,52.1659368996666,1727.2729242742312,1726.876846939915,0.0,0.0
2021-06-25 15:00:00,1785.04,1790.26,1783.242,1785.32,8832,140,-1.0,True,False,63.48373524686316,100.0,99.6307451127643,9.299999999999956,139.4159307704121,1783.388146133379,1783.757735287256,0.0,-1.0
2021-02-23 08:00:00,1812.64,1814.66,1810.85,1812.07,6452,140,-1.0,True,False,68.73689692338388,-2.7237471537470508e-14,15.07529179965372,3.099999999999909,74.85629241250598,1812.714298221034,1812.4097001529292,0.0,-1.0
2021-04-12 07:00:00,1738.59,1739.02,1737.7,1738.45,1787,140,0.0,False,False,33.56001721350432,17.91407099196478,32.89681109149903,-1.1800000000000637,-131.38010202819711,1739.6159205444385,1739.4429532448275,0.0,0.0
2021-04-22 10:00:00,1791.75,1793.65,1790.87,1791.279,5281,140,0.0,False,False,54.45881573715076,2.484913915042875,1.6566092766952885,0.45900000000006,-80.95478006513031,1792.3261456577395,1792.116076513896,0.0,0.0
2021-08-12 02:00:00,1750.89,1752.37,1750.89,1752.27,1290,156,0.0,False,False,66.2135368110026,74.33366251937007,78.96453152503034,19.16000000000008,63.90775422469225,1750.970935772214,1751.329119756001,0.0,0.0
2021-10-27 18:00:00,1792.0,1794.83,1791.06,1794.42,5670,140,0.0,False,False,53.48290809002999,88.7974328276088,93.32141348964342,5.070000000000164,122.0580577974445,1792.440114258172,1792.8896779124022,0.0,0.0
2021-11-15 06:00:00,1856.83,1859.32,1856.53,1858.98,1058,140,0.0,False,False,49.10413447123805,9.716685367816952,23.06959109131047,4.610000000000127,-104.67658125784126,1859.7667138024967,1859.7995672056352,0.0,0.0
2021-10-14 09:00:00,1791.3,1794.22,1790.71,1793.69,4126,140,0.0,False,False,66.9586748071531,32.0878773157328,23.415901679425662,-0.7599999999999909,63.10836790448974,1790.5017543948486,1791.53882456506,0.0,0.0
2021-07-30 12:00:00,1829.66,1829.83,1827.94,1828.27,2418,140,0.0,False,False,59.71800505246119,14.209693010636174,14.413433310454414,-2.8700000000001182,10.504684125713888,1829.0361744752015,1828.703334191448,0.0,0.0
2021-04-12 18:00:00,1733.96,1736.09,1731.4,1732.13,6724,140,0.0,False,False,32.12981011342052,3.109023242545734,24.56673521219626,-7.129999999999882,-166.53735161475666,1736.039651167369,1735.0862717305142,0.0,0.0
2021-02-22 23:00:00,1808.17,1809.64,1807.44,1809.59,2864,140,0.0,False,False,73.91576725082368,51.11950299943498,54.385492910105256,15.039999999999964,67.68792968178775,1808.06868199838,1808.3306746225385,0.0,0.0
2021-07-06 15:00:00,1809.82,1814.95,1807.52,1809.25,8180,140,-1.0,True,False,76.66419132092761,88.87688637547912,86.51834756276686,17.460000000000036,102.54844864184788,1807.8129309561489,1807.9070403327928,0.0,-1.0
2021-11-24 19:00:00,1789.03,1789.14,1784.64,1785.34,3337,140,0.0,False,False,39.64558770181827,62.62158833927489,39.1157904373903,-8.25,-49.492740037077645,1786.4294833939716,1786.0921868979897,0.0,0.0
2021-09-30 02:00:00,1727.43,1729.26,1727.02,1728.82,790,140,0.0,False,False,41.58018879193335,29.18288350167345,23.269698740213013,-14.150000000000093,-37.49881150940536,1726.505512933919,1727.5647634265374,0.0,0.0
2021-10-29 14:00:00,1795.56,1796.22,1792.67,1793.03,3455,140,0.0,False,False,43.1185180763899,63.07906380776995,55.24802898277966,-5.670000000000073,-108.03833048883072,1795.738085635944,1794.7973755123933,0.0,0.0
2021-09-13 23:00:00,1793.16,1793.66,1792.9,1793.29,1013,140,-1.0,True,False,52.562039538965344,68.32000950937463,65.95450474675438,4.740000000000009,53.35254349995011,1792.9505583644757,1793.03043228639,0.0,-1.0
2021-07-08 01:00:00,1803.021,1805.44,1803.021,1805.26,1173,140,0.0,False,False,56.50693212438295,37.8178331177708,32.29221756400118,-0.1300000000001091,-0.2135009514518147,1803.3454938752216,1804.165346551129,0.0,0.0
2021-07-27 21:00:00,1801.66,1802.19,1799.7,1799.85,2701,140,-1.0,True,False,50.832350242544656,75.83538565943918,70.17205646601116,1.99799999999982,74.51471287388554,1800.226775917828,1799.96483111702,0.0,-1.0
2021-10-29 22:00:00,1781.77,1783.55,1781.41,1782.73,2870,140,0.0,False,False,40.26875436123174,51.8688303030054,42.280051712467326,-13.769999999999982,-33.22189529682844,1780.700921292435,1781.4744975051324,0.0,0.0
2021-10-13 09:00:00,1762.61,1763.67,1761.49,1762.64,4105,140,0.0,False,False,55.558615135734655,86.98530369389249,61.48058146781526,1.9200000000000728,144.83757500515335,1761.9066379708888,1762.0662758608566,0.0,0.0
2021-09-16 04:00:00,1794.92,1796.0,1792.39,1795.68,3565,140,0.0,False,False,46.72853968485558,49.68163541948303,41.24566319022039,-6.740000000000009,-11.881153611559794,1794.642535411145,1794.9058850588276,0.0,0.0
2021-07-01 09:00:00,1776.841,1779.0,1775.91,1777.76,5412,140,-1.0,True,False,65.86235629440326,90.9014416912779,91.15162093934993,12.400000000000093,146.35678032072815,1774.9629648908417,1775.5455935822847,0.0,-1.0
2021-03-16 00:00:00,1731.78,1732.02,1730.23,1730.67,1436,140,0.0,False,False,57.07716306643046,50.717485885953245,46.32690266609163,8.050000000000182,72.27552977350693,1730.4524304894576,1730.331843873173,0.0,0.0
2021-03-12 15:00:00,1706.69,1707.37,1699.47,1704.96,10070,140,1.0,False,True,32.085790866567514,33.45276819912115,23.594284184241104,-17.659999999999854,-75.913281493535,1705.4694626455862,1705.62401745825,1.0,0.0
2021-12-03 21:00:00,1784.02,1784.36,1781.52,1783.93,2911,140,0.0,False,False,65.90906406926827,99.06111160565086,91.70165658795788,8.0,156.07652103313262,1779.8823907679268,1780.564866955895,0.0,0.0
2021-10-01 16:00:00,1756.5,1759.81,1754.53,1757.54,9353,140,0.0,False,False,62.82603163578949,53.65498091347299,31.57028498946106,4.509999999999991,216.82533159826383,1755.0117769651447,1755.7244020430091,0.0,0.0
2021-02-24 03:00:00,1807.35,1813.53,1807.18,1811.95,7145,140,0.0,False,False,61.133911210577615,71.73124898418183,53.15582909714704,6.240000000000009,147.34395431010617,1805.9656646279943,1807.992207054457,0.0,0.0
2021-10-20 18:00:00,1782.51,1784.65,1781.7,1783.48,4939,140,0.0,False,False,62.95636739104101,43.035027030071696,61.91832443931722,11.059999999999944,113.8555279807735,1781.7452730319958,1782.1124134518657,0.0,0.0
2021-11-15 22:00:00,1867.05,1867.18,1862.0,1863.16,2266,140,0.0,False,False,52.385237626361416,76.65880162779102,83.8649073431726,5.910000000000082,49.28331808477501,1865.231621010116,1864.2952460540812,0.0,0.0
2021-06-17 11:00:00,1810.25,1811.64,1802.7,1804.661,7770,140,0.0,False,False,22.679073488338577,28.38308447746921,29.735903030445996,-57.077,-148.17876762449194,1815.0801324400568,1812.2902921851944,0.0,0.0
2021-05-19 01:00:00,1869.0,1869.56,1868.2,1869.02,1054,140,0.0,False,False,57.18972712535428,45.16439511720049,42.16732696320731,-0.9200000000000728,39.41188566729407,1868.672390934954,1868.7931078830004,0.0,0.0
2021-09-06 13:00:00,1824.58,1824.84,1822.79,1823.93,1733,140,0.0,False,False,50.34357597956656,-1.849631559025511e-13,0.0860222248006223,-4.589999999999918,-180.52940703193647,1825.310698892116,1824.979177864848,0.0,0.0
2021-08-09 19:00:00,1728.4,1728.5,1723.79,1726.1,4696,140,1.0,False,True,35.23169327259762,-2.2974215122909913e-13,21.58815130651199,-13.940000000000056,-189.0867528888174,1732.9715387958836,1731.425648604776,1.0,0.0
2021-08-03 14:00:00,1810.92,1810.93,1809.03,1810.11,2350,140,0.0,False,False,44.25033555803817,58.57178759308152,49.02940760731241,-3.270000000000209,-78.42145593869735,1810.5845643337743,1810.432728026144,0.0,0.0
2021-12-08 15:00:00,1784.45,1785.61,1781.56,1783.2,7325,140,0.0,False,False,44.930871086079286,-1.8474111129762605e-13,24.521957379152028,-1.4600000000000364,-166.6787175340095,1787.0764943958443,1786.01955249419,0.0,0.0
2021-05-26 14:00:00,1908.11,1908.88,1904.63,1905.44,4592,140,0.0,False,False,62.11585690778559,8.228554654911308,12.9146365074134,6.400000000000091,49.43339545930854,1907.2729543466687,1906.4970378379269,0.0,0.0
2021-09-30 05:00:00,1731.32,1733.48,1731.24,1732.24,2466,140,0.0,False,False,48.24422067349912,69.3143295622182,51.65339004694781,-11.25,52.689448915865206,1729.6056707937264,1730.3199299041594,0.0,0.0
2021-06-04 01:00:00,1870.15,1871.61,1870.13,1871.61,1003,140,0.0,False,False,27.135891972073644,58.759054836232586,50.640066150036425,-22.0300000000002,-52.70852797036662,1871.3330075956453,1871.782807088966,0.0,0.0
2021-12-07 13:00:00,1780.48,1783.28,1780.3,1782.23,2466,140,0.0,False,False,54.75759824509005,59.30450126444574,62.42891997248112,3.160000000000082,90.3079458548773,1781.0720465228633,1781.4600400537918,0.0,0.0
2021-11-03 17:00:00,1763.19,1764.83,1760.64,1763.48,5158,140,0.0,False,False,20.609537793987563,1.0112227287852178,16.947289388243387,-19.779999999999973,-185.8374702981777,1770.2656138193918,1769.0221387051452,0.0,0.0
2021-10-01 04:00:00,1751.45,1756.24,1750.6,1754.62,3909,140,1.0,False,True,63.54432733424462,68.19778263785348,73.81518154663651,30.539999999999964,26.806693717348068,1753.359548493707,1753.8988784518726,1.0,0.0
2021-06-08 15:00:00,1899.88,1903.77,1889.82,1893.0,8933,140,-1.0,True,False,48.53356756362,25.652475599533744,18.650855066503038,-5.630000000000109,-23.33291889427728,1896.1954153148492,1894.934658410068,0.0,-1.0
2021-07-13 08:00:00,1809.75,1809.79,1806.02,1806.58,3362,140,1.0,False,True,50.767558878765584,43.37429532343871,71.20139178257698,1.2699999999999818,5.040388179211948,1809.6396922789147,1808.472229777512,1.0,0.0
2021-06-17 03:00:00,1818.78,1818.96,1814.417,1817.69,5679,140,0.0,False,False,25.117797783544805,22.114422149836013,14.894821531082192,-42.669999999999845,-103.48567677146808,1822.5805600361743,1822.657734480708,0.0,0.0
2021-04-01 03:00:00,1707.42,1708.17,1705.76,1706.92,4574,140,0.0,False,False,64.30741381852042,72.34570005362791,74.17095840732958,21.170000000000076,40.175437102390376,1707.5368658651255,1707.1892610715488,0.0,0.0
2021-07-19 03:00:00,1815.68,1817.23,1814.27,1814.79,2964,140,-1.0,True,False,43.16796051961794,46.01797434677551,30.835467752497607,-8.980000000000018,-4.096046943828073,1813.555410659142,1813.9509772133745,0.0,-1.0
2021-11-12 08:00:00,1859.81,1860.03,1857.27,1857.69,2242,140,-1.0,True,False,51.63592045394976,36.8752065199028,24.44581559929743,-3.929999999999836,-57.37074975571839,1858.3299838660105,1858.1713053701892,0.0,-1.0
2021-03-19 03:00:00,1730.72,1731.57,1728.44,1731.19,6413,140,1.0,False,True,43.05911522893585,71.00213199827961,81.2940180743783,-2.8299999999999272,-34.42687224962911,1733.2210645559476,1732.6792615640013,1.0,0.0
2021-03-17 17:00:00,1731.96,1732.08,1726.82,1727.19,8265,140,0.0,False,False,40.48512223281404,14.558843853242609,9.419755460272484,-6.3599999999999,-120.35823110789138,1730.8922921806716,1729.8184798302393,0.0,0.0
2021-10-26 03:00:00,1807.78,1807.87,1805.3,1805.3,1916,140,0.0,False,False,55.458196071121854,46.61976799003562,60.6445721893025,5.889999999999873,12.071083634800704,1807.3390375355157,1806.6772764240504,0.0,0.0
2021-11-10 12:00:00,1825.1,1826.59,1824.52,1824.73,2048,140,0.0,False,False,46.03719135194967,13.967975093682943,11.495886978713983,-5.480000000000018,-71.85102420855894,1825.3668332274012,1825.2585880176944,0.0,0.0
2021-03-01 02:00:00,1739.12,1741.61,1737.18,1738.04,5101,140,0.0,False,False,39.95634044757879,91.51132551986323,74.0830948626046,-25.0920000000001,-9.97240699817391,1734.091675782009,1735.1468797829566,0.0,0.0
2021-12-17 08:00:00,1804.99,1807.21,1804.65,1806.08,3139,140,0.0,False,False,76.93720287594721,89.41407208853745,85.83735729027647,8.789999999999964,148.4330117899303,1803.262502640877,1803.9049620053063,0.0,0.0
2021-12-08 22:00:00,1785.61,1786.77,1785.4,1785.58,2212,140,-1.0,True,False,51.38857146485514,40.777500178125926,33.7886661902036,-3.009999999999991,6.429548563608603,1784.5810917535196,1784.8540661724994,0.0,-1.0
2021-07-23 09:00:00,1802.23,1808.12,1801.28,1807.52,4676,140,1.0,False,True,57.92697967125184,34.62110825801219,18.9159447693298,0.4000000000000909,0.1555692019749692,1803.2071989024696,1804.790663492726,1.0,0.0
2021-09-06 18:00:00,1821.73,1823.06,1821.36,1821.93,1608,140,0.0,False,False,44.44192924173998,6.294049083087156,5.44488831346181,-5.369999999999891,-111.7066619956852,1822.8012607458509,1822.6782044924903,0.0,0.0
2021-12-01 21:00:00,1782.95,1782.98,1779.18,1782.14,4971,140,0.0,False,False,46.6998143550085,21.149024922328536,35.48250692010569,-8.3599999999999,-109.92351980751198,1784.443889108573,1783.835642395139,0.0,0.0
2021-07-07 05:00:00,1802.34,1802.79,1799.29,1799.95,3151,140,0.0,False,False,53.16118388584943,26.63737986981593,17.2367600770359,-9.86999999999989,19.221539225122758,1798.28147082766,1798.718405721053,0.0,0.0
2021-06-28 14:00:00,1778.11,1778.68,1773.64,1774.52,4835,140,0.0,False,False,42.113424365947765,30.47542977743773,40.34011221971955,-6.6400000000001,-106.5095963267403,1778.7217882811708,1777.5312149233598,0.0,0.0
2021-04-14 17:00:00,1736.43,1740.39,1732.54,1737.11,9687,140,1.0,False,True,41.54640862317444,11.21616378778656,17.37023689655388,-9.840000000000146,-231.7939801003517,1741.060677770304,1740.087882297467,1.0,0.0
2021-05-18 11:00:00,1869.94,1870.49,1867.35,1869.4,5005,140,1.0,False,True,65.73732347648132,7.307551062098881,14.03691496891756,2.1100000000001278,31.63818509990594,1869.9026008030723,1869.6211498228315,1.0,0.0
2021-09-24 11:00:00,1754.8,1756.79,1753.28,1755.32,3735,140,-1.0,True,False,49.25982258638896,96.82351338301623,96.18032353299552,2.6599999999998545,106.2027308258444,1753.8175683331776,1754.0620168345035,0.0,-1.0
2021-04-05 19:00:00,1730.38,1730.62,1727.89,1728.04,4813,140,0.0,False,False,58.79340755467069,74.43479610202972,62.93028376021062,2.6900000000000546,138.37584088590523,1728.2409142324475,1727.8914373126197,0.0,0.0
2021-07-08 15:00:00,1814.07,1818.3,1811.75,1813.56,9098,140,-1.0,True,False,63.79450185916261,84.46714871132689,91.57955814754206,8.299999999999955,107.04575253605532,1813.028369102857,1812.5452242316208,0.0,-1.0
2021-07-19 13:00:00,1802.94,1804.04,1801.77,1803.8,4606,140,0.0,False,False,33.32971894458903,22.1123657515772,22.249817464611905,-6.490000000000009,-113.96042617960047,1804.9137206317068,1804.9688523203863,0.0,0.0
2021-07-28 22:00:00,1802.13,1809.75,1801.49,1808.8,7681,140,-1.0,True,False,62.24512786916039,67.14389902629888,56.9400068284105,3.369999999999891,193.33441330525392,1800.7404312069164,1803.3169473382543,0.0,-1.0
2021-10-26 10:00:00,1804.27,1804.76,1800.08,1800.53,5207,140,0.0,False,False,44.47183775028043,16.280042959440195,15.1679179518241,-6.370000000000118,-153.230707916083,1804.3720967051545,1803.1393787756188,0.0,0.0
2021-05-04 01:00:00,1792.58,1793.22,1790.54,1791.98,1395,140,1.0,False,True,70.22081083907274,64.58099378372142,67.37604300364572,16.00999999999999,47.11105321026038,1792.1110655396449,1791.9554310602916,1.0,0.0
2021-03-19 16:00:00,1735.98,1738.07,1734.35,1735.483,10969,140,0.0,False,False,48.0941515765408,37.68939777632677,47.81562288121927,4.752999999999929,-10.159586738156287,1737.8546931598016,1737.13845771135,0.0,0.0
2021-07-28 20:00:00,1802.3,1802.78,1798.32,1798.64,2992,140,0.0,False,False,46.87110862341298,49.39066942295171,44.5497183278755,-7.549999999999954,-27.59224252609202,1800.5967533525452,1799.7881315110724,0.0,0.0
2021-08-09 18:00:00,1729.69,1732.38,1726.25,1728.4,8005,140,0.0,False,False,36.306645774965325,20.617512885253813,46.930207673947656,-6.159999999999855,-209.32678716202523,1736.019231326473,1734.0884729071645,0.0,0.0
2021-09-09 04:00:00,1789.6,1789.9,1787.05,1788.85,2264,140,1.0,False,True,34.62793180892884,78.79069210140038,74.88921077127911,-8.920000000000073,-78.06569653647341,1789.9685365283804,1789.658896245984,1.0,0.0
2021-05-24 22:00:00,1883.06,1883.24,1881.77,1883.24,2303,140,0.0,False,False,54.18416675772863,61.81034011575372,63.91569127616407,-2.3199999999999363,38.325024925216994,1883.1793245078268,1883.1618487861815,0.0,0.0
2021-11-24 12:00:00,1792.0,1792.77,1788.37,1789.32,4149,140,0.0,False,False,38.010057036052,51.617761831674535,67.60159287703819,1.240000000000009,-91.27206569306624,1792.5602241216473,1791.5485370773702,0.0,0.0
2021-07-02 12:00:00,1781.93,1783.86,1781.16,1781.78,4528,140,0.0,False,False,64.1935022121353,83.76110356968601,65.1465476132632,6.930000000000064,201.43700448122107,1779.2597564581615,1779.8972521316311,0.0,0.0
2021-07-26 12:00:00,1808.493,1809.33,1807.37,1808.36,3873,140,0.0,False,False,59.07754576541142,96.816905933251,94.72137136398968,6.6099999999999,85.84670231729069,1807.71679859285,1807.747769062872,0.0,0.0
2021-10-14 08:00:00,1790.74,1791.76,1789.77,1791.28,2565,140,0.0,False,False,64.35641832113076,14.623803441599453,24.71159820866811,-1.4500000000000457,-35.32554581442401,1789.9695906580812,1790.46323684759,0.0,0.0
2021-06-23 15:00:00,1783.07,1786.96,1779.91,1782.47,8198,140,1.0,False,True,53.59647233558152,93.30880732141364,95.56843506576948,3.3900000000001,85.83830710799869,1782.7470758812506,1782.5819463902208,1.0,0.0
2021-04-06 22:00:00,1743.32,1744.44,1741.03,1742.37,3449,140,-1.0,True,False,64.31162442735598,71.34932779991608,77.58452602470446,4.849999999999909,67.72166879696469,1743.0825014448503,1742.5817998436014,0.0,-1.0
2021-12-14 06:00:00,1785.8,1786.41,1785.28,1785.81,1199,140,1.0,False,True,49.66348482123222,11.967351581287652,24.222411405669742,2.730000000000018,-135.8652382624741,1786.703428885702,1786.488562188349,1.0,0.0
2021-10-05 15:00:00,1756.986,1761.34,1755.74,1756.48,5836,140,-1.0,True,False,44.7767237593189,15.249466415699825,12.057549780754544,-12.240000000000007,-43.37434976080315,1756.5871919153458,1756.7120625315777,0.0,-1.0
2021-03-15 20:00:00,1729.24,1731.65,1728.15,1728.76,3736,140,0.0,False,False,55.01358230622807,36.80346639797086,30.14510196911305,2.0299999999999727,46.26043458116656,1728.687178191933,1728.686223071959,0.0,0.0
2021-02-24 22:00:00,1797.24,1803.29,1797.114,1802.49,6018,140,0.0,False,False,50.23763176961712,71.64225191831393,67.96093936581947,-5.720000000000027,2.5173942846089967,1797.5393658398573,1799.2459697257796,0.0,0.0
2021-11-01 01:00:00,1780.71,1781.23,1779.08,1780.05,1003,140,1.0,False,True,37.07877857246464,49.93697944621414,52.9544009017037,-12.680000000000064,-43.66907012202052,1781.623878999166,1781.025406668187,1.0,0.0
2021-07-29 05:00:00,1815.59,1817.17,1814.32,1816.31,4576,140,0.0,False,False,69.61787828315555,99.60214939503813,98.44505840569728,19.779999999999973,138.34795192108623,1811.22282459839,1812.396234059874,0.0,0.0
2021-04-09 05:00:00,1756.6,1756.6,1752.49,1752.62,5069,140,0.0,False,False,56.69844176429733,18.12384058521579,24.68598528456833,3.0499999999999545,-36.50748183090799,1755.590160179168,1754.5067582269842,0.0,0.0
2021-05-14 14:00:00,1835.43,1837.29,1833.58,1834.82,4968,140,0.0,False,False,63.76929703738925,83.83631240707636,85.218905474393,8.480000000000018,95.19732910516848,1833.7939399396917,1833.749658649924,0.0,0.0
